Date,High,Low,Open,Close,Volume,Adj Close
2021-01-28,12.638999938964844,11.34000015258789,11.5,11.5,6406100.0,10.452688217163086
2021-01-29,12.390000343322754,11.699999809265137,12.300000190734863,12.050000190734863,1418500.0,10.952600479125977
2021-02-01,13.729999542236328,12.260000228881836,12.260000228881836,13.619999885559082,1081400.0,12.379618644714355
2021-02-02,14.449999809265137,13.800000190734863,14.1899995803833,14.109999656677246,1506000.0,12.824994087219238
2021-02-03,14.979999542236328,14.399999618530273,14.510000228881836,14.5,832900.0,13.179476737976074
2021-02-04,15.100000381469727,14.149999618530273,14.800000190734863,14.25,1299500.0,12.952244758605957
2021-02-05,14.890000343322754,14.210000038146973,14.25,14.789999961853027,585700.0,13.443066596984863
2021-02-08,15.399999618530273,15.0,15.180000305175781,15.199999809265137,606500.0,13.815727233886719
2021-02-09,15.989999771118164,15.126999855041504,15.199999809265137,15.930000305175781,507500.0,14.479246139526367
2021-02-10,17.600000381469727,16.290000915527344,16.510000228881836,17.43000030517578,985900.0,15.842639923095703
2021-02-11,18.690000534057617,17.649999618530273,17.950000762939453,18.690000534057617,980200.0,16.987892150878906
2021-02-12,20.56999969482422,18.5,18.690000534057617,20.1200008392334,1128000.0,18.287660598754883
2021-02-16,21.899999618530273,20.200000762939453,21.25,20.700000762939453,1232300.0,18.81484031677246
2021-02-17,22.100000381469727,20.65999984741211,21.049999237060547,21.690000534057617,770600.0,19.714679718017578
2021-02-18,21.899999618530273,19.90999984741211,21.899999618530273,20.059999465942383,924100.0,18.233123779296875
2021-02-19,22.0,20.90999984741211,21.790000915527344,21.770000457763672,829500.0,19.78739356994629
2021-02-22,22.579999923706055,20.81999969482422,22.0,20.860000610351562,692200.0,18.960268020629883
2021-02-23,20.5,18.760000228881836,20.5,19.829999923706055,658700.0,18.024070739746094
2021-02-24,20.8700008392334,19.829999923706055,20.229999542236328,20.059999465942383,584000.0,18.233123779296875
2021-02-25,20.3700008392334,19.229999542236328,20.0,19.350000381469727,354900.0,17.587783813476562
2021-02-26,20.03499984741211,18.8799991607666,19.649999618530273,19.940000534057617,317000.0,18.124053955078125
2021-03-01,20.726999282836914,19.989999771118164,20.389999389648438,20.209999084472656,311000.0,18.369462966918945
2021-03-02,20.75,20.239999771118164,20.450000762939453,20.459999084472656,242800.0,18.596696853637695
2021-03-03,21.459999084472656,20.100000381469727,20.559999465942383,21.0,662500.0,19.0875186920166
2021-03-04,20.979999542236328,19.729999542236328,20.739999771118164,20.229999542236328,472000.0,18.38764190673828
2021-03-05,20.479999542236328,18.700000762939453,20.139999389648438,19.299999237060547,488200.0,17.54233741760254
2021-03-08,19.889999389648438,18.809999465942383,19.389999389648438,18.81999969482422,312500.0,17.10605239868164
2021-03-09,20.190000534057617,18.8799991607666,18.8799991607666,19.690000534057617,380800.0,17.896820068359375
2021-03-10,21.37299919128418,20.049999237060547,20.139999389648438,20.399999618530273,629900.0,18.542160034179688
2021-03-11,23.75,20.649999618530273,20.649999618530273,23.350000381469727,1515300.0,21.22350311279297
2021-03-12,25.389999389648438,22.850000381469727,24.260000228881836,25.25,1272700.0,22.950468063354492
2021-03-15,26.548999786376953,24.5,24.510000228881836,25.110000610351562,1121500.0,22.823217391967773
2021-03-16,26.299999237060547,24.31999969482422,25.290000915527344,25.1200008392334,963400.0,22.832307815551758
2021-03-17,27.299999237060547,25.0,25.1200008392334,26.729999542236328,663500.0,24.295682907104492
2021-03-18,28.690000534057617,26.5,27.0,26.639999389648438,931000.0,24.21388053894043
2021-03-19,28.780000686645508,26.850000381469727,27.1200008392334,28.25,661100.0,25.677255630493164
2021-03-22,28.0,24.110000610351562,27.25,26.780000686645508,2055200.0,24.341129302978516
2021-03-23,26.719999313354492,22.68000030517578,26.440000534057617,23.09000015258789,1159000.0,20.987180709838867
2021-03-24,24.850000381469727,23.5,24.100000381469727,23.709999084472656,816000.0,21.550716400146484
2021-03-25,26.899999618530273,22.950000762939453,23.700000762939453,26.649999618530273,1062700.0,24.22296905517578
2021-03-26,27.6299991607666,24.889999389648438,27.219999313354492,26.040000915527344,998700.0,23.668521881103516
2021-03-29,26.18000030517578,24.1200008392334,25.989999771118164,24.479999542236328,554400.0,22.250591278076172
2021-03-30,25.440000534057617,24.100000381469727,24.399999618530273,24.6200008392334,326400.0,22.377843856811523
2021-03-31,24.989999771118164,24.149999618530273,24.75,24.34000015258789,221400.0,22.123342514038086
2021-04-01,26.479999542236328,24.489999771118164,24.489999771118164,26.479999542236328,680900.0,24.068450927734375
2021-04-05,27.450000762939453,25.420000076293945,26.579999923706055,26.399999618530273,591800.0,23.995737075805664
2021-04-06,27.950000762939453,25.790000915527344,26.5,25.920000076293945,686900.0,23.559452056884766
2021-04-07,27.64900016784668,26.09000015258789,26.290000915527344,27.3799991607666,782100.0,24.886486053466797
2021-04-08,30.899999618530273,26.440000534057617,27.0,30.5,2499700.0,27.722347259521484
2021-04-09,31.280000686645508,28.579999923706055,30.5,31.049999237060547,1672700.0,28.222259521484375
2021-04-12,31.0,28.030000686645508,31.0,29.729999542236328,1060500.0,27.022472381591797
2021-04-13,30.690000534057617,28.110000610351562,29.56999969482422,28.3700008392334,848900.0,25.78632926940918
2021-04-14,30.549999237060547,28.110000610351562,28.5,28.3799991607666,931400.0,25.7954158782959
2021-04-15,30.270000457763672,28.600000381469727,29.1200008392334,29.34000015258789,531800.0,26.66798973083496
2021-04-16,32.45000076293945,29.520000457763672,29.520000457763672,31.8700008392334,1276300.0,28.967580795288086
2021-04-19,33.41999816894531,30.489999771118164,31.559999465942383,31.5,1224900.0,28.631277084350586
2021-04-20,31.288999557495117,28.2450008392334,31.100000381469727,28.729999542236328,1237300.0,26.113542556762695
2021-04-21,30.690000534057617,28.5,29.010000228881836,29.649999618530273,717800.0,26.949756622314453
2021-04-22,31.59000015258789,29.520000457763672,29.950000762939453,30.600000381469727,709700.0,27.813241958618164
2021-04-23,32.77000045776367,30.65999984741211,30.809999465942383,32.439998626708984,752400.0,29.48567008972168
2021-04-26,34.33000183105469,32.224998474121094,33.04999923706055,34.06999969482422,868900.0,30.967226028442383
2021-04-27,35.79999923706055,32.66999816894531,34.59000015258789,33.04999923706055,1502900.0,30.040117263793945
2021-04-28,34.4900016784668,32.83000183105469,33.689998626708984,34.25,908000.0,31.130830764770508
2021-04-29,35.880001068115234,33.83000183105469,35.0,35.880001068115234,778700.0,32.612388610839844
2021-04-30,38.220001220703125,34.599998474121094,35.25,37.45000076293945,1055800.0,34.03940963745117
2021-05-03,40.0,37.83000183105469,38.41999816894531,38.439998626708984,1317100.0,34.93924331665039
2021-05-04,39.849998474121094,35.560001373291016,38.439998626708984,39.65999984741211,1729800.0,36.04814147949219
2021-05-05,42.9900016784668,39.7400016784668,40.04999923706055,41.93000030517578,2149900.0,38.111412048339844
2021-05-06,42.005001068115234,37.54999923706055,41.900001525878906,39.380001068115234,1985300.0,35.79364013671875
2021-05-07,40.220001220703125,38.20000076293945,39.459999084472656,39.58000183105469,1034100.0,35.97542953491211
2021-05-10,40.845001220703125,37.77000045776367,40.720001220703125,38.599998474121094,1183300.0,35.08467483520508
2021-05-11,37.7400016784668,33.59000015258789,36.290000915527344,34.41999816894531,1864600.0,31.285348892211914
2021-05-12,38.31999969482422,34.02000045776367,34.5099983215332,36.5,1707100.0,33.175926208496094
2021-05-13,38.099998474121094,33.29999923706055,36.790000915527344,35.20000076293945,1352300.0,31.99431800842285
2021-05-14,38.9900016784668,34.54999923706055,35.540000915527344,38.650001525878906,1305600.0,35.130123138427734
2021-05-17,42.45000076293945,36.619998931884766,36.970001220703125,41.0099983215332,1840200.0,37.27519607543945
2021-05-18,42.75,40.75,41.38999938964844,41.70000076293945,1840400.0,37.90235900878906
2021-05-19,47.369998931884766,40.5,42.75,45.45000076293945,4108900.0,41.31084442138672
2021-05-20,46.70000076293945,42.31999969482422,45.869998931884766,43.75,1796700.0,39.765663146972656
2021-05-21,46.650001525878906,43.04999923706055,44.0,43.54999923706055,1115500.0,39.5838737487793
2021-05-24,45.70000076293945,42.1150016784668,44.2599983215332,43.709999084472656,1060300.0,39.729305267333984
2021-05-25,44.400001525878906,40.209999084472656,43.58000183105469,40.970001220703125,1557200.0,37.23884201049805
2021-05-26,42.79999923706055,40.70000076293945,41.04999923706055,41.41999816894531,943400.0,37.64785385131836
2021-05-27,45.2400016784668,41.04999923706055,41.90999984741211,44.9900016784668,1441200.0,40.892738342285156
2021-05-28,47.16999816894531,43.72999954223633,45.20000076293945,46.400001525878906,1394200.0,42.1743278503418
2021-06-01,44.380001068115234,43.20000076293945,44.29999923706055,43.54999923706055,2070300.0,39.5838737487793
2021-06-02,44.20000076293945,41.96500015258789,44.11000061035156,44.150001525878906,1385300.0,40.129234313964844
2021-06-03,43.599998474121094,40.599998474121094,43.439998626708984,40.900001525878906,1585100.0,37.17521286010742
